holding_id,filed_by,official_flight_id,filed_by_in_catalog,filed_by_in_collection,location,special_location,scale_1,scale_2,scale_3,index_type,index_scale,index_filed_under,begin_date,end_date,size,height,width,vertical,oblique_high,oblique_low,overlap,sidelap,filmtype,bw,bw_IR,color,color_IR,spectral_range,printt,pos_trans,negative,digital,o_p_d,black and white,Color,cut Frame,roll,print,acquired_digital,positive,negative,spectral description,extra,roll,cut_frame,filter,generation_held,camera,lens_focal_length,platform_id,directional_orientation,altitude_a,altitude_b,altitude_c,contractor_requestor,flown_by,acquired_from,note,copyright,access_limitations,area_general,counties,index_digital,frames_scanned,estimated_frame_count,ready_ref,prod_test,last_update
504397,CH2M-1978-CAN24-Calexico,CH2M-1978-CAN24 Calexico,CH2M-1978-CAN24-Calexico,CH2M-1978-CAN24 Calexico,5,Roll Film Collection,20000,0,0,line,143000,CH2M-1978-CAN24,1978-12-05,1978-12-05,frames 9 X 9 inches,9,9,1,0,0,60%,NULL,XX Estar,1,0,0,0,400-700 nm,0,0,1,0,Negative; Roll,,,,Roll,,,,Negative,,,1,0,- Blue 2X,1st generation,NULL,6 inches (152.68mm),70Z,various,10000,NULL,NULL,NULL,CH2M Hill,Vestra Resources,"Index depicts multiple flights on same roll of film. Please include AREA NAME and FRAME NUMBER when requesting specific frames (e.g., CALEXICO 1-1). Job N12220.A4. Film acquired April 2007.",Copyright &copy; UC Regents,NULL,Imperial County (California),NULL,1,2,4,no,prod,2014-05-22 17:25:07
504398,CH2M-1978-CAN24-Holtville,CH2M-1978-CAN24 Holtville,CH2M-1978-CAN24-Holtville,CH2M-1978-CAN24 Holtville,5,Roll Film Collection,20000,0,0,line,143000,CH2M-1978-CAN24,1978-12-05,1978-12-05,frames 9 X 9 inches,9,9,1,0,0,60%,NULL,XX Estar,1,0,0,0,400-700 nm,0,0,1,0,Negative; Roll,,,,Roll,,,,Negative,,,1,0,NULL,1st generation,NULL,6 inches (152.68mm),70Z,North-South,10000,NULL,NULL,NULL,CH2M Hill,Vestra Resources,"Index depicts multiple flights on same roll of film. Please include AREA NAME and FRAME NUMBER when requesting specific frames (e.g., HOLTVILLE 1-1). Job N12220.A4. Film acquired April 2007.",Copyright &copy; UC Regents,NULL,Imperial County (California),NULL,1,2,3,no,prod,2014-05-22 17:26:28
504399,CH2M-1978-CAN24-El-Centro,CH2M-1978-CAN24 El Centro,CH2M-1978-CAN24-El-Centro,CH2M-1978-CAN24 El Centro,5,Roll Film Collection,20000,0,0,line,143000,CH2M-1978-CAN24,1978-12-05,1978-12-05,frames 9 X 9 inches,9,9,1,0,0,60%,NULL,XX Estar,1,0,0,0,400-700 nm,0,0,1,0,Negative; Roll,,,,Roll,,,,Negative,,,1,0,- Blue 2X,1st generation,NULL,6 inches (152.68mm),70Z,West-East,10000,NULL,NULL,NULL,CH2M Hill,Vestra Resources,"Index depicts multiple flights on same roll of film. Please include AREA NAME and FRAME NUMBER when requesting specific frames (e.g., EL CENTRO 1-1). Job N12220.A4. Film acquired April 2007.",Copyright &copy; UC Regents,NULL,Imperial County (California),NULL,1,2,5,no,prod,2014-05-22 17:25:51
504400,CH2M-1978-CAN24-Imperial,CH2M-1978-CAN24 Imperial,CH2M-1978-CAN24-Imperial,CH2M-1978-CAN24 Imperial,5,Roll Film Collection,20000,0,0,line,143000,CH2M-1978-CAN24,1978-12-05,1978-12-05,frames 9 X 9 inches,9,9,1,0,0,60%,NULL,XX Estar,1,0,0,0,400-700 nm,0,0,1,0,Negative; Roll,,,,Roll,,,,Negative,,,1,0,- Blue 2X,1st generation,NULL,6 inches (152.68mm),70Z,North-South,10000,NULL,NULL,NULL,CH2M Hill,Vestra Resources,"Index depicts multiple flights on same roll of film. Please include AREA NAME and FRAME NUMBER when requesting specific frames (e.g., IMPERIAL 1-1). Job N12220.A4. Film acquired April 2007.",Copyright &copy; UC Regents,NULL,Imperial County (California),NULL,1,2,3,no,prod,2014-05-22 17:31:08
504401,CH2M-1978-CAN24-Salton-Sea,CH2M-1978-CAN24 Salton Sea,CH2M-1978-CAN24-Salton-Sea,CH2M-1978-CAN24 Salton Sea,5,Roll Film Collection,24000,12000,0,line,143000,CH2M-1978-CAN24,1978-12-05,1978-12-05,frames 9 X 9 inches,9,9,1,0,0,60%,NULL,XX Estar,1,0,0,0,400-700 nm,0,0,1,0,Negative; Roll,,,,Roll,,,,Negative,,,1,0,- Blue 2X,1st generation,NULL,6 inches (152.68mm),70Z,various,12000,6000,NULL,NULL,CH2M Hill,Vestra Resources,"Index depicts multiple flights on same roll of film. Please include AREA NAME and FRAME NUMBER when requesting specific frames (e.g., SALTON SEA 1-1). Job N12220.A4. Film acquired April 2007.",Copyright &copy; UC Regents,NULL,Imperial County (California),NULL,1,2,41,no,prod,2014-05-22 17:30:00
504402,CH2M-1979-CAN16-Yolo-County-FC-and-WC,CH2M-1979-CAN16 Yolo County F. C. and W. C.,CH2M-1979-CAN16-Yolo-County-FC-and-WC,CH2M-1979-CAN16-Yolo-County-FC-and-WC,5,NULL,24000,48000,0,line,100000,NULL,1979-08-22,1979-09-08,frames 9 X 9 inches,9,9,1,0,0,10-60%,30%,NULL,1,0,1,0,400-700 nm,0,0,1,0,Negative; Roll,,,,Roll,,,,Negative,,,1,0,NULL,1st generation,NULL,6 inches,NULL,various,12000,24000,NULL,NULL,CH2M Hill,Vestra Resources,"Pictorial color coverage at 1:24,000; stereo black and white coverage at 1:48,000. Job R13068.A4. Film acquired April 2007.",Copyright &copy; UC Regents,NULL,Yolo County (California),NULL,1,2,102,no,prod,2015-12-14 12:29:33
504403,CH2M-1981-CAN21-F14360-B5,CH2M-1981-CAN21 F14360.B5,CH2M-1981-CAN21-F14360-B5,CH2M-1981-CAN21 F14360.B5,5,Roll Film Collection,55800,24000,0,line,100000,NULL,1981-10-31,1981-10-31,frames 9 X 9 inches,9,9,1,0,0,60%,30%,XX Estar,1,0,0,0,400-700 nm,0,0,1,0,Negative; Roll,,,,Roll,,,,Negative,,,1,0,- Blue 2X,1st generation,NULL,6 inches (153.31mm),N36855,Southeast-Northwest,27900,12000,NULL,NULL,CH2M Hill,Vestra Resources,"Oakland, Berkeley, and Alameda. Film acquired April 2007.",Copyright &copy; UC Regents,NULL,Alameda County (California),NULL,1,2,65,no,prod,2012-08-06 10:43:54
504404,CH2M-1982-CAN18-Belmont,CH2M-1982-CAN18 Belmont,CH2M-1982-CAN18-Belmont,CH2M-1982-CAN18,9,Roll Film Collection,52400,24000,0,line,100000,NULL,1982-12-09,1982-12-09,frames 9 X 9 inches,9,9,1,0,0,60%,30%,XX Estar,1,0,0,0,400-700 nm,0,0,1,0,Negative; Roll,,,,Roll,,,,Negative,,,1,0,- Blue 2X,1st generation,NULL,6 inches (153.31mm),NULL,East-West,26200,12000,NULL,NULL,CH2M Hill,Vestra Resources,"When selecting frames in this flight, include AREA NAME-ABBREVIATED SCALE-FRAME#. Example: BELMONT-24K-1-1. Job F15936.A0. Roll film stored in Room 2552 due to ""vinegar syndrome"". Film acquired April 2007.",Copyright &copy; UC Regents,NULL,San Mateo County (California,NULL,1,0,9,no,prod,2014-05-15 15:20:09
504405,CH2M-1982-CAN18-Palo-Alto,CH2M-1982-CAN18 Palo Alto,CH2M-1982-CAN18-Palo-Alto,CH2M-1982-CAN18 Palo Alto,5,Roll Film Collection,52100,24000,0,line,100000,CH2M-1982-CAN18,1982-12-09,1982-12-09,frames 9 X 9 inches,9,9,1,0,0,60%,30%,XX Estar,1,0,0,0,400-700 nm,0,0,1,0,Negative; Roll,,,,Roll,,,,Negative,,,1,0,- Blue 2X,1st generation,NULL,6 inches (153.31mm),NULL,North-South,26050,12000,NULL,NULL,CH2M Hill,Vestra Resources,"When selecting frames in this flight, include AREA NAME-ABBREVIATED SCALE-FRAME#. Example: PALO ALTO-24K-1-6.  Imagery acquired April 2007. Job 15936.A0.",Copyright &copy; UC Regents,NULL,California - Regions,San Mateo; Santa Clara; Santa Cruz,1,0,36,no,prod,2014-05-15 15:18:07
504406,CH2M-1982-CAN18-Sunnyvale,CH2M-1982-CAN18 Sunnyvale,CH2M-1982-CAN18-Sunnyvale,CH2M-1982-CAN18-Sunnyvale,5,Roll Film Collection,52100,24000,0,line,10000,CH2M-1982-CAN18,1982-12-09,1982-12-09,frames 9 X 9 inches,9,9,1,0,0,60%,30%,XX Estar,1,0,0,0,400-700 nm,0,0,1,0,Negative; Roll,,,,Roll,,,,Negative,,,1,0,- Blue 2X,1st generation,NULL,6 inches (153.31mm),NULL,North-South,26050,12000,NULL,NULL,CH2M Hill,Vestra Resources,"When selecting frames in this flight, include AREA NAME-ABBREVIATED SCALE-FRAME#. Example: SUNNYVALE-52K-4-4.Job F15936.A0. Film acquired April 2007.",Copyright &copy; UC Regents,NULL,Santa Clara County (California),NULL,1,0,24,no,prod,2014-05-15 13:48:29
504407,CH2M-1983-CAN19-M15459-B1,CH2M-1983-CAN19 M15459.B1,CH2M-1983-CAN19-M15459-B1,CH2M-1983-CAN19 M15459.B1,5,Roll Film Collection,8400,9600,0,line,50000,NULL,1983-11-22,1983-11-22,frames 9 X 9 inches,9,9,1,0,0,60-80%,30%,XX Estar,1,0,0,0,400-700 nm,0,0,1,0,Negative; Roll,,,,Roll,,,,Negative,,,1,0,- Blue 2X,1st generation,NULL,6 inches (153.31mm),NULL,various,4200,4800,NULL,NULL,CH2M Hill,Vestra Resources,"Oakdale and Riverbank. See also flight CH2M-1984-CAN2-M15459-B8. Frames numbers duplicate for both scales; please indicate scale with frame number (i.e., 8K 2-3; 9K 3-10A). Film acquired April 2007.",Copyright &copy; UC Regents,NULL,Stanislaus County (California),NULL,1,0,111,no,prod,2012-08-06 10:43:54
504408,UCSB-2006,UCSB-2006,UCSB-2006,UCSB-2006,8,NULL,3600,0,0,"line, SmartIndex",17000,NULL,2006-06-13,2006-06-13,".25 feet pixel resolution, .45 feet pixel resoluti",0,0,1,0,0,10%,10%,AGFA X100,0,0,1,0,NULL,0,0,0,1,Digital;,,,,,,Digital,,,,,0,0,NULL,1st generation,WILD RC30,6 inches (152.58mm),NULL,West-East,NULL,NULL,NULL,Penfield & Smith,Arrowhead Mapping Corporation,UCSB Facilities Management,"Coverage of the UCSB campus, Isla Vista, and Devereux Lagoon. High resolution scans and a mosaic available. Mosaic pixel resolution is 1.4 feet. See original flight index for metadata. Imagery downloaded from UCSB Facilities ftp site; acquired September 2007.",Reproduction rights held by the Regents of the University of California.,none,Santa Barbara County (California),NULL,1,1,77,no,prod,2019-02-01 08:53:12
504409,CH2M-1982-CAN12-Glenn-County,CH2M-1982-CAN12 Glenn County,CH2M-1982-CAN12-Glenn-County,CH2M-1982-CAN12-Glenn-County,9,Roll Film Collection,24000,0,0,line,100000,NULL,1982-07-14,1982-07-16,frames 9 X 9 inches,9,9,1,0,0,60%,30%,XX Estar,1,0,0,0,400-700 nm,0,0,1,0,Negative; Roll,,,,Roll,,,,Negative,,,1,0,- Blue 2X,1st generation,NULL,6 inches (153.31mm),NULL,North-South,12000,NULL,NULL,NULL,CH2M HIll,Vestra Resources,"Job R16138.A4. Roll film stored at Annex 2 due to ""vinegar syndrome"". Film acquired April 2007.",Copyright &copy; UC Regents,NULL,Glenn County (California),NULL,1,2,348,no,prod,2014-05-15 15:23:42
504410,CH2M-1984-CAN3-Santa-Cruz,CH2M-1984-CAN3 Santa Cruz,CH2M-1984-CAN3-Santa-Cruz,CH2M-1984-CAN3-Santa-Cruz,5,Roll Film Collection,24000,48000,0,line,100000,NULL,1984-01-26,1984-01-26,frames 9 X 9 inches,9,9,1,0,0,60%,40%,XX Estar,1,0,0,0,400-700 nm,0,0,1,0,Negative; Roll,,,,Roll,,,,Negative,,,1,0,- Blue 2X,1st generation,NULL,6 inches (153.31mm),NULL,various,12000,24000,NULL,NULL,CH2M Hill,Vestra Resources,Santa Cruz to Aptos. Film acquired April 2007.,Copyright &copy; UC Regents,NULL,Santa Cruz County (California),NULL,1,0,13,no,prod,2014-05-15 13:23:20
504411,CH2M-1983-CAN4-LA-I-and-I,CH2M-1983-CAN4 LA I and I,CH2M-1983-CAN4-LA-I-and-I,CH2M-1983-CAN4-LA-I-and-I,5,Roll Film Collection,35250,0,0,line,100000,NULL,1983-04-01,1983-04-01,frames 9 X 9 inches,9,9,1,0,0,60%,30%,XX Estar,1,0,0,0,400-700 nm,0,0,1,0,Negative; Roll,,,,Roll,,,,Negative,,,1,0,- Blue 2X,1st generation,Wild 15,6 inches (153.31mm),NULL,North-South,17625,NULL,NULL,NULL,CH2M Hill,Vestra Resources,West part of county: Sylmar area to Long Beach. Job N16595.A1. Film acquired April 2007.,Copyright &copy; UC Regents,NULL,Los Angeles County (California),NULL,1,2,142,no,prod,2017-07-19 10:11:27
504412,CH2M-1984-CAN2-M15459-B8,CH2M-1984-CAN2-M15459.B8,CH2M-1984-CAN2-M15459-B8,CH2M-1984-CAN2-M15459-B8,5,Roll Film Collection,8400,9600,0,line,50000,NULL,1984-01-19,1984-03-02,frames 9 X 9 inches,9,9,1,0,0,60-80%,30%,XX Estar,1,0,0,0,400-700 nm,0,0,1,0,Negative; Roll,,,,Roll,,,,Negative,,,1,0,- Blue 2X,1st generation,Wild 15,6 inches (153.31mm),NULL,various,NULL,NULL,NULL,NULL,CH2M Hill,Vestra Resources,"Oakdale and vicinity. Same frame numbers used for both scales; please indicate scale with frame number (i.e., 8K-8-3; 9K-11-7). See also flight CH2M-1983-CAN-19-M15459-B1. Imagery acquired 1987.",Copyright &copy; UC Regents,NULL,California - Regions,San Joaquin; Stanislaus,1,2,310,no,prod,2012-08-06 10:43:54
504413,CH2M-1984-CAN6-Burlingham,CH2M-1984-CAN6 Burlingham,CH2M-1984-CAN6-Burlingham,CH2M-1984-CAN6-Burlingham,5,Roll Film Collection,4800,9600,26400,line,24000,NULL,1984-03-05,1984-03-05,frames 9 X 9 inches,9,9,1,0,0,60%,30%,XX Estar,1,0,0,0,400-700 nm,0,0,1,0,Negative; Roll,,,,Roll,,,,Negative,,,1,0,- Blue2X,1st generation,Wild 15,6 inches (153.31mm),NULL,Southwest-Northeast,2400,5800,13200,NULL,CH2M Hill,Vestra Resources,"Additional index scale is 1:50,000. Film received April 2007.",Copyright &copy; UC Regents,NULL,San Mateo County (California,NULL,1,0,109,no,prod,2014-05-15 13:17:24
504414,CH2M-1983-CAN4-LA,CH2M-1983-CAN4 LA,CH2M-1983-CAN4-LA,CH2M-1983-CAN4-LA,5,Roll Film Collection,51200,0,0,line,100000,NULL,1983-04-07,1983-04-07,frames 9 X 9 inches,9,9,1,0,0,60%,30%,XX Estar,1,0,0,0,400-700 nm,0,0,1,0,Negative; Roll,,,,Roll,,,,Negative,,,1,0,- Blue 2X,1st generation,Wild 15,6 inches (153.31mm),NULL,North-South,25000,NULL,NULL,NULL,CH2M HIll,Vestra Resources,Job N16595.A1. Film acquired April 2007.,Copyright &copy; UC Regents,NULL,Los Angeles County (California),NULL,1,2,72,no,prod,2012-08-06 10:43:54
504415,CH2M-1985-CAN5-Fresno,CH2M-1985-CAN5 Fresno,CH2M-1985-CAN5-Fresno,CH2M-1985-CAN5-Fresno,5,Roll FIlm Collection,24000,0,0,line,100000,NULL,1985-05-14,1985-05-14,frames 9 X 9 inches,9,9,1,0,0,40%,40%,XX Estar,1,0,0,0,400-700 nm,0,0,1,0,Negative; Roll,,,,Roll,,,,Negative,,,1,0,- Blue 2X,1st generation,Wild 15,6 inches (153.31mm),NULL,North-South,12000,NULL,NULL,NULL,CH2M Hill,Vestra Resources,Job R19043.52. Film acquired April 2007.,Copyright &copy; UC Regents,NULL,Fresno County (California),NULL,1,2,77,no,prod,2014-05-15 13:07:22
504416,CH2M-1985-CAN1-Santa-Rosa-I-and-I,CH2M-1985-CAN1-Santa Rosa I and I,CH2M-1985-CAN1-Santa-Rosa-I-and-I,CH2M-1985-CAN1-Santa-Rosa-I-and-I,5,Roll Film Collection,48000,33600,0,line,100000,NULL,1985-02-04,1985-02-04,frames 9 X 9 inches,9,9,1,0,0,60%,30%,XX Estar,1,0,0,0,400-700 nm,0,0,1,0,Negative; Roll,,,,Roll,,,,Negative,,,1,0,- Blue 2X,1st generation,Wild 15,6 inches (153.31mm),NULL,North-South,24000,16800,NULL,NULL,CH2M Hill,Vestra Resources,Vicinity of Santa Rosa and Rohnert Park. Film acquired April 2007.,Copyright &copy; UC Regents,NULL,Sonoma County (California),NULL,1,2,45,no,prod,2017-07-19 10:11:27
504417,CH2M-1984-CAN24-F17740-CO,CH2M-1984-CAN24-F17740 CO,CH2M-1984-CAN24-F17740-CO,CH2M-1984-CAN24-F17740-CO,5,Roll Film Collection,36000,0,0,line,100000,NULL,1984-12-14,1984-12-14,frames 9 X 9 inches,9,9,1,0,0,80%,NULL,XX Estar,1,0,0,0,400-700 nm,0,0,1,0,Negative; Roll,,,,Roll,,,,Negative,,,1,0,- Blue 2X,1st generation,Wild 15,6 inches (153.31mm),NULL,various,18000,NULL,NULL,NULL,CH2M Hill,Vestra Resources,Imagery acquired April 2007.,Copyright &copy; UC Regents,NULL,California - Regions,"Alameda, Contra Costa; Solano; ",1,2,85,yes,prod,2012-08-06 10:43:54
504418,CH2M-1985-CAN19-F19966-AO,CH2M-1985-CAN19-F19966 AO,CH2M-1985-CAN19-F19966-AO,CH2M-1985-CAN19-F19966-AO,5,Roll Film Collection,19200,0,0,line,50000,NULL,1985-10-03,1985-10-03,frames 9 X 9 inches,9,9,1,0,0,80%,40%,XX Estar,1,0,0,0,400-700 nm,0,0,1,0,Negative; Roll,,,,Roll,,,,Negative,,,1,0,- Blue 2X,1st generation,Wild 15,6 inches (153.31mm),NULL,East-West,9600,NULL,NULL,NULL,CH2M Hill,Vestra Resources,Sunnyvale. Film acquired April 2007.,Copyright &copy; UC Regents,NULL,Santa Clara County (California),NULL,1,0,39,no,prod,2012-08-06 10:43:54
504419,CH2M-1984-CAN13-Tahoe-I-and-I,CH2M-1984-CAN13 Tahoe I and I,CH2M-1984-CAN13-Tahoe-I-and-I,CH2M-1984-CAN13-Tahoe-I-and-I,5,Roll Film Collection,36000,19200,0,line,100000,NULL,1984-06-28,1984-06-29,frames 9 X 9 inches,9,9,1,0,0,60%,NULL,NULL,1,0,0,0,400-700 nm,0,0,1,0,Negative; Roll,,,,Roll,,,,Negative,,,1,0,- Blue 2X,1st generation,Wild 15,6 inches (153.31mm),NULL,various,18000,9600,NULL,NULL,CH2M Hill,Vestra Resources,Vicinity of Lake Tahoe. Imagery acquired April 2007. ,Copyright &copy; UC Regents,NULL,California - Regions,Nevada; Placer; El Dorado,1,2,116,no,prod,2014-05-15 13:25:18
504420,CH2M-1985-CAN19-F14360-A1,CH2M-1985-CAN19-F14360 A1,CH2M-1985-CAN19-F14360-A1,CH2M-1985-CAN19-F14360-A1,5,Roll Film Collection,48000,0,0,line,100000,NULL,1985-10-03,1985-10-03,frames 9 X 9 inches,9,9,1,0,0,60%,40%,XX Estar,1,0,0,0,400-700 nm,0,0,1,0,Negative; Roll,,,,Roll,,,,Negative,,,1,0,- Blue 2X,1st generation,Wild 15,6 inches (153.31mm),NULL,Southeast-Northwest,24000,NULL,NULL,NULL,CH2M Hill,Vestra Resources,Imagery acquired April 2007.,Copyright &copy; UC Regents,NULL,California - Regions,"Alameda, Contra Costa",1,0,33,no,prod,2012-08-06 10:43:54
504421,CH2M-1986-CAN22-Reno,CH2M-1986-CAN22 Reno,CH2M-1986-CAN22-Reno,CH2M-1986-CAN22-Reno,5,Roll Film Collection,42700,0,0,line,100000,NULL,1986-10-04,1986-10-04,frames 9 X 9 inches,9,9,1,0,0,60%,50%,XX Estar,1,0,0,0,400-700 nm,0,0,1,0,Negative; Roll,,,,Roll,,,,Negative,,,1,0,- Blue 2X,1st generation,Wild 15,6 inches (153.31mm),NULL,North-South,21350,NULL,NULL,NULL,CH2M Hill,Vestra Resources,Reno and Sparks area. Film acquired April 2007.,Copyright &copy; UC Regents,NULL,Washoe County (Nevada),NULL,1,0,20,no,prod,2014-05-14 18:54:48
504422,CH2M-1987-CAN6-F22321-AO,CH2M-1987-CAN6 F22321 AO,CH2M-1987-CAN6-F22321-AO,CH2M-1987-CAN6-F22321-AO,5,Roll Film Collection,10000,0,0,line,50000,NULL,1987-04-13,1987-04-13,frames 9 X 9 inches,9,9,1,0,0,80%,NULL,XX Estar,1,0,0,0,400-700 nm,0,0,1,0,Negative; Roll,,,,Roll,,,,Negative,,,1,0,- Blue 2X,1st generation,Wild 15,6 inches (153.31mm),NULL,various,5000,NULL,NULL,NULL,CH2M Hill,Vestra Resources,Castroville and vicinity. Film acquired April 2007.,Copyright &copy; UC Regents,NULL,Monterey County (California),NULL,1,0,8,no,prod,2012-08-06 10:43:54
504423,CH2M-1986-CAN6-Tulare,CH2M-1986-CAN6 Tulare,CH2M-1986-CAN6-Tulare,CH2M-1986-CAN6-Tulare,5,Roll Film Collection,24000,NULL,0,line,100000,NULL,1986-03-21,1986-03-21,frames 9 X 9 inches,9,9,1,0,0,60%,40%,XX Estar,1,0,0,0,400-700 nm,0,0,1,0,Negative;,,,,,,,,Negative,,,0,0,-Blue 2X,1st generation,Wild 15,6 inches (153.31mm),NULL,North-South,12000,NULL,NULL,NULL,CH2M Hill,Vestra Resources,Film acquired April 2007.,Copyright &copy; UC Regents,NULL,Tulare County (California),NULL,1,2,18,no,prod,2014-05-14 18:33:19
504424,CH2M-1986-CAN6-Visalia,CH2M-1986-CAN6 Visalia,CH2M-1986-CAN6-Visalia,CH2M-1986-CAN6-Visalia,5,Roll Film Collection,24000,36000,0,line,100000,NULL,1986-03-21,1986-03-21,frames 9 X 9 inches,9,9,1,0,0,60%,40%,XX Estar,1,0,0,0,400-700 nm,0,0,1,0,Negative; Roll,,,,Roll,,,,Negative,,,1,0,NULL,1st generation,Wild 15,6 inches (153.31mm),NULL,various,12000,18000,NULL,NULL,CH2M Hill,Vestra Resources,Identical frame number sequence is used for both scales. Include scale (24K or 36K) when requesting frame numbers. Film acquired April 2007.,Copyright &copy; UC Regents,NULL,Tulare County (California),NULL,1,0,20,no,prod,2014-05-14 17:57:59
504425,CH2M-1986-CAN6-M20336-AO,CH2M-1986-CAN6 M20336 AO,CH2M-1986-CAN6-M20336-AO,CH2M-1986-CAN6-M20336-AO,5,Roll Film Collection,14400,24000,0,line,100000,NULL,1986-03-21,1986-03-21,frames 9 X 9 inches,9,9,1,0,0,60%,NULL,XX Estar,1,0,0,0,400-700 nm,0,0,1,0,Negative; Roll,,,,Roll,,,,Negative,,,1,0,- Blue 2X,1st generation,Wild 15,6 inches (153.31mm),NULL,East-West,7200,12000,NULL,NULL,CH2M Hill,Vestra Resources,Corcoran area. Film acquired April 2007.,Copyright &copy; UC Regents,NULL,Kings County (California),NULL,1,0,6,no,prod,2012-08-06 10:43:54
504426,CH2M-1986-CAN24-N21684-BO,CH2M-1986-CAN24 N21684 BO,CH2M-1986-CAN24-N21684-BO,CH2M-1986-CAN24-N21684-BO,5,Roll Film Collection,7800,4320,0,line,24000,NULL,1986-11-10,1986-11-11,frames 9 X 9 inches,9,9,1,0,0,60%,40%,XX Estar,1,0,0,0,400-700 nm,0,0,1,0,Negative; Roll,,,,Roll,,,,Negative,,,1,0,- Blue 2X,1st generation,Wild 15,6 inches (153.31mm),NULL,North-South,3900,2160,NULL,NULL,CH2M Hill,Vestra Resources,Compton and vicinity. Film acquired April 2007.,Copyright &copy; UC Regents,NULL,Los Angeles County (California),NULL,1,2,273,no,prod,2017-07-19 10:11:27
504427,CH2M-1985-CAN23-Santa-Clara-Co,CH2M-1985-CAN23 Santa Clara Co,CH2M-1985-CAN23-Santa-Clara-Co,CH2M-1985-CAN23-Santa-Clara-Co,5,Roll Film Collection,50400,0,0,line,100000,NULL,1985-12-11,1985-12-11,frames 9 X 9 inches,9,9,1,0,0,60%,40%,XX Estar,1,0,0,0,400-700 nm,0,0,1,0,Negative; Roll,,,,Roll,,,,Negative,,,1,0,- Blue 2X,1st generation,Wild 15,6 inches (153.31mm),NULL,Northeast-Southwest,25200,NULL,NULL,Santa Clara County Traffic Authority,CH2M Hill,Vestra Resources,San Jose to Fremont and Redwood City. Imagery acquired April 2007.,Copyright &copy; UC Regents,NULL,California - Regions,"Alameda, Santa Clara; San Mateo",1,0,44,no,prod,2014-05-15 13:11:49
504428,CH2M-1987-CAN4-N22486-BO,CH2M-1987-CAN4 N22486 BO,CH2M-1987-CAN4-N22486-BO,CH2M-1987-CAN4-N22486-BO,5,Roll Film Collection,4320,8400,0,"line, SmartIndex",NULL,NULL,1987-03-17,1987-03-17,frames 9 x 9 inches,9,9,1,0,0,60-80%,NULL,XX Estar,1,0,0,0,400-700 nm,0,0,1,0,Negative; Roll,,,,Roll,,,,Negative,,,1,0,- Blue 2X,1st generation,Wild 15,6 inches (153.31mm),NULL,various,2160,4200,NULL,NULL,CH2M Hill,Vestra Resources,Santa Barbara city. Film acquired April 2007.,Reproduction rights held by the Regents of the University of California.,NULL,Santa Barbara County (California),NULL,1,2,91,no,prod,2019-02-19 15:54:04
504429,CH2M-1988-CAN12-Anderson,CH2M-1988-CAN12 Anderson,CH2M-1988-CAN12-Anderson,CH2M-1988-CAN12-Anderson,5,Roll Film Collection,20000,44000,0,line,100000,NULL,1988-07-19,1988-07-19,frames 9 X 9 inches,9,9,1,0,0,50%,40%,XX Estar,1,0,0,0,400-700 nm,0,0,1,0,Negative; Roll,,,,Roll,,,,Negative,,,1,0,- Blue 2X,1st generation,Wild 15,6 inches (153.31mm),NULL,North-South,10000,22000,NULL,NULL,CH2M Hill,Vestra Resources,City of Anderson and vicinity. Job AP15461. Film acquired April 2007.,Copyright &copy; UC Regents,NULL,Shasta County (California),NULL,1,0,14,no,prod,2014-05-14 17:25:16
504430,CH2M-1987-CAN17-Union-SD,CH2M-1987-CAN17 Union SD,CH2M-1987-CAN17-Union-SD,CH2M-1987-CAN17-Union-SD,5,Roll Film Collection,33100,49300,0,line,100000,NULL,1987-11-25,1987-11-25,frames 9 X 9 inches,9,9,1,0,0,60%,40%,XX Estar,1,0,0,0,400-700 nm,0,0,1,0,Negative; Roll,,,,Roll,,,,Negative,,,1,0,- Blue 2X,1st generation,Wild 15,6 inches,NULL,Southeast-Northwest,16550,24650,NULL,Union Sanitary District,CH2M Hill,Vestra Resources,Milpitas to Hayward. Job AP14893. Film acquired April 2007.,Copyright &copy; UC Regents,NULL,California - Regions,"Alameda, Santa Clara;",1,0,48,no,prod,2014-05-14 17:52:28
504431,CH2M-1988-CAN2-F813-53,CH2M-1988-CAN2 F813-53,CH2M-1988-CAN2-F813-53,CH2M-1988-CAN2-F813-53,9,Roll Film Collection,35000,0,0,line,100000,NULL,1988-02-17,1988-02-17,frames 9 X 9 inches,9,9,1,0,0,80%,NULL, XX Estar,1,0,0,0,400-700 nm,0,0,1,0,Negative; Roll,,,,Roll,,,,Negative,,,1,0,-Blue 2X,1st generation,Wild 15,6 inches (153.31mm),NULL,various,17500,NULL,NULL,CALTRANS,CH2M Hill,Vestra Resources,"Vallejo, Martinez and Concord area. stored in Room 2552 due to ""vinegar syndrome"". Film acquired April 2007.",Copyright &copy; UC Regents,NULL,California - Regions,Solano; Contra Costa,1,0,31,no,prod,2012-10-09 15:21:14
